scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
special-mult-1,spender,47,lost,546,14,1,3,3,0,2,0,0
special-mult-1,spender,48,lost,634,18,0,0,0,0,3,0,0
special-mult-1,spender,49,lost,685,17,0,0,0,0,2,0,0
special-mult-1,spender,50,lost,1172,21,1,5,3,2,4,0,0
special-mult-3,greedy,1,won,1492,8,0,4,0,4,3,0,0
special-mult-3,greedy,2,won,1571,14,0,2,0,2,3,0,0
special-mult-3,greedy,3,won,1549,14,0,3,0,3,4,0,0
special-mult-3,greedy,4,won,1394,11,0,2,0,2,3,0,0
special-mult-3,greedy,5,lost,1474,18,0,5,0,5,4,1,0
special-mult-3,greedy,6,lost,1180,18,0,5,0,5,2,1,0
special-mult-3,greedy,7,won,1650,5,0,2,0,2,2,0,0
special-mult-3,greedy,8,won,1579,14,0,4,0,4,4,0,0
special-mult-3,greedy,9,won,1383,21,0,6,0,6,3,0,0
special-mult-3,greedy,10,won,1534,18,0,1,0,1,3,0,0
special-mult-3,greedy,11,won,1593,13,0,7,0,7,2,0,0
special-mult-3,greedy,12,lost,727,12,0,6,0,6,2,0,0
special-mult-3,greedy,13,won,1414,19,0,3,0,3,3,0,0
special-mult-3,greedy,14,lost,1105,18,0,5,0,5,2,0,0
special-mult-3,greedy,15,lost,1165,19,0,3,0,3,3,0,0
special-mult-3,greedy,16,won,1761,13,0,3,0,3,2,0,0
special-mult-3,greedy,17,won,1615,20,0,3,0,3,3,0,0
special-mult-3,greedy,18,won,1610,19,0,2,0,2,3,0,0
special-mult-3,greedy,19,won,1566,15,0,4,0,4,3,0,0
special-mult-3,greedy,20,won,2010,15,0,3,0,3,3,0,0
special-mult-3,greedy,21,lost,950,19,0,2,0,2,2,0,0
special-mult-3,greedy,22,lost,576,14,0,4,0,4,4,0,0
special-mult-3,greedy,23,lost,1368,16,0,1,0,1,2,0,0
special-mult-3,greedy,24,lost,686,14,0,3,0,3,2,0,0
special-mult-3,greedy,25,won,1323,12,0,5,0,5,2,0,0
special-mult-3,greedy,26,won,1494,6,0,2,0,2,2,0,0
special-mult-3,greedy,27,won,1756,22,0,1,0,1,3,0,0
special-mult-3,greedy,28,lost,696,11,0,3,0,3,2,0,0
special-mult-3,greedy,29,won,1760,15,0,4,0,4,2,0,0
special-mult-3,greedy,30,won,1463,9,0,3,0,3,3,0,0
special-mult-3,greedy,31,lost,1140,20,0,1,0,1,3,1,0
special-mult-3,greedy,32,lost,639,15,0,0,0,0,2,0,0
special-mult-3,greedy,33,won,1662,7,0,2,0,2,3,0,0
special-mult-3,greedy,34,won,1469,17,0,3,0,3,3,0,0
special-mult-3,greedy,35,lost,784,11,0,1,0,1,2,0,0
special-mult-3,greedy,36,won,1954,6,0,4,0,4,7,0,0
special-mult-3,greedy,37,won,1659,12,0,3,0,3,3,0,0
special-mult-3,greedy,38,lost,1149,13,0,1,0,1,2,1,0
special-mult-3,greedy,39,lost,1365,20,0,5,0,5,3,0,0
special-mult-3,greedy,40,won,1512,12,0,2,0,2,3,0,0
special-mult-3,greedy,41,won,1656,16,0,6,0,6,3,0,0
special-mult-3,greedy,42,won,1488,8,0,1,0,1,3,0,0
special-mult-3,greedy,43,lost,1545,20,0,3,0,3,3,0,0
special-mult-3,greedy,44,lost,1502,16,0,5,0,5,3,0,0
special-mult-3,greedy,45,won,1450,16,0,4,0,4,3,0,0
special-mult-3,greedy,46,lost,1295,17,0,4,0,4,2,0,0
special-mult-3,greedy,47,won,1658,12,0,5,0,5,3,0,0
special-mult-3,greedy,48,won,1423,17,0,2,0,2,4,0,0
special-mult-3,greedy,49,won,1397,14,0,5,0,5,3,0,0
special-mult-3,greedy,50,won,1468,8,0,5,0,5,4,0,0
special-mult-3,spender,1,won,1492,9,1,4,3,1,3,0,0
special-mult-3,spender,2,won,1571,14,0,2,0,2,3,0,0
special-mult-3,spender,3,won,1389,14,1,3,3,0,3,0,0
special-mult-3,spender,4,won,1394,11,0,2,0,2,3,0,0
special-mult-3,spender,5,won,1551,15,1,5,3,2,4,0,0
special-mult-3,spender,6,lost,1290,18,1,5,3,2,2,0,0
special-mult-3,spender,7,won,1650,5,0,2,0,2,2,0,0
special-mult-3,spender,8,won,1628,14,1,4,3,1,4,0,0
special-mult-3,spender,9,won,1449,20,1,3,3,0,4,0,0
special-mult-3,spender,10,won,1534,18,0,1,0,1,3,0,0
special-mult-3,spender,11,lost,1389,15,2,8,6,2,3,0,0
special-mult-3,spender,12,won,1538,22,2,6,6,0,3,0,0
special-mult-3,spender,13,won,1437,18,1,3,3,0,3,0,0
special-mult-3,spender,14,won,1409,12,1,8,3,5,3,0,0
special-mult-3,spender,15,lost,1182,19,1,3,3,0,3,0,0
special-mult-3,spender,16,won,1776,13,1,3,3,0,2,0,0
special-mult-3,spender,17,won,1610,19,1,3,3,0,3,0,0
special-mult-3,spender,18,won,1610,19,0,2,0,2,3,0,0
special-mult-3,spender,19,lost,1053,18,1,3,3,0,2,0,0
special-mult-3,spender,20,won,1902,13,1,3,3,0,3,0,0
special-mult-3,spender,21,lost,950,19,0,2,0,2,2,0,0
special-mult-3,spender,22,won,1359,15,1,4,3,1,4,0,0
special-mult-3,spender,23,lost,1368,16,0,1,0,1,2,0,0
special-mult-3,spender,24,won,1442,15,2,6,6,0,4,0,0
special-mult-3,spender,25,lost,1366,20,1,5,3,2,4,0,0
special-mult-3,spender,26,won,1494,6,0,2,0,2,2,0,0
special-mult-3,spender,27,won,1756,22,0,1,0,1,3,0,0
special-mult-3,spender,28,lost,708,11,1,3,3,0,2,0,0
special-mult-3,spender,29,lost,1647,16,1,4,3,1,2,0,0
special-mult-3,spender,30,won,1376,8,1,3,3,0,3,0,0
special-mult-3,spender,31,lost,1140,20,0,1,0,1,3,1,0
special-mult-3,spender,32,lost,639,15,0,0,0,0,2,0,0
special-mult-3,spender,33,won,1662,7,0,2,0,2,3,0,0
special-mult-3,spender,34,lost,1153,18,1,4,3,1,3,1,0
special-mult-3,spender,35,lost,784,11,0,1,0,1,2,0,0
special-mult-3,spender,36,won,1954,6,0,4,0,4,7,0,0
special-mult-3,spender,37,won,1756,12,1,4,3,1,3,0,0
special-mult-3,spender,38,lost,1149,13,0,1,0,1,2,1,0
special-mult-3,spender,39,won,1605,14,1,4,3,1,3,0,0
special-mult-3,spender,40,won,1512,12,0,2,0,2,3,0,0
special-mult-3,spender,41,lost,1280,18,1,5,3,2,3,0,0
special-mult-3,spender,42,won,1488,8,0,1,0,1,3,0,0
special-mult-3,spender,43,lost,1545,20,0,3,0,3,3,0,0
special-mult-3,spender,44,won,1460,12,1,5,3,2,6,0,0
special-mult-3,spender,45,won,1468,16,1,4,3,1,3,0,0
special-mult-3,spender,46,lost,1245,17,1,5,3,2,2,0,0
special-mult-3,spender,47,lost,1317,14,1,4,3,1,3,0,0
special-mult-3,spender,48,won,1423,17,0,2,0,2,4,0,0
special-mult-3,spender,49,won,1415,12,1,3,3,0,3,0,0
special-mult-3,spender,50,won,1497,11,2,7,6,1,2,0,0
