scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
reroll-cost-2,spender,14,lost,989,17,3,7,6,1,4,0,0
reroll-cost-2,spender,15,lost,1595,24,2,5,4,1,5,0,0
reroll-cost-2,spender,16,won,1488,17,0,4,0,4,3,0,0
reroll-cost-2,spender,17,lost,978,20,1,3,2,1,3,0,0
reroll-cost-2,spender,18,won,1581,15,2,5,4,1,6,0,0
reroll-cost-2,spender,19,won,2066,23,1,5,2,3,7,0,0
reroll-cost-2,spender,20,lost,678,12,1,3,2,1,2,0,0
reroll-cost-2,spender,21,lost,1326,20,0,1,0,1,5,0,0
reroll-cost-2,spender,22,lost,209,10,0,0,0,0,3,0,0
reroll-cost-2,spender,23,lost,1100,19,1,2,2,0,4,0,0
reroll-cost-2,spender,24,lost,707,17,1,2,2,0,3,2,0
reroll-cost-2,spender,25,lost,1392,26,2,6,4,2,3,0,0
reroll-cost-2,spender,26,won,1379,11,1,3,2,1,3,0,0
reroll-cost-2,spender,27,won,1605,23,2,4,4,0,4,0,0
reroll-cost-2,spender,28,lost,247,10,0,1,0,1,2,0,0
reroll-cost-2,spender,29,lost,1106,24,3,6,6,0,4,0,0
reroll-cost-2,spender,30,lost,1044,23,2,5,4,1,3,1,0
reroll-cost-2,spender,31,lost,1668,19,1,2,2,0,5,0,0
reroll-cost-2,spender,32,lost,640,16,0,1,0,1,4,0,0
reroll-cost-2,spender,33,lost,1466,20,2,4,4,0,4,1,0
reroll-cost-2,spender,34,won,1677,15,1,3,2,1,5,0,0
reroll-cost-2,spender,35,lost,660,12,0,1,0,1,2,0,0
reroll-cost-2,spender,36,won,1672,11,2,6,4,2,5,0,0
reroll-cost-2,spender,37,lost,695,17,0,1,0,1,2,0,0
reroll-cost-2,spender,38,lost,1255,18,1,3,2,1,3,0,0
reroll-cost-2,spender,39,won,1501,16,3,6,6,0,5,0,0
reroll-cost-2,spender,40,won,1390,20,1,3,2,1,5,0,0
reroll-cost-2,spender,41,won,2220,18,1,3,2,1,6,0,0
reroll-cost-2,spender,42,won,1324,28,2,5,4,1,3,0,0
reroll-cost-2,spender,43,lost,1026,22,1,3,2,1,4,0,0
reroll-cost-2,spender,44,won,1413,19,2,5,4,1,4,0,0
reroll-cost-2,spender,45,won,1893,27,4,8,8,0,6,0,0
reroll-cost-2,spender,46,won,1441,18,3,6,6,0,4,0,0
reroll-cost-2,spender,47,lost,1421,16,2,5,4,1,4,0,0
reroll-cost-2,spender,48,lost,1247,14,1,3,2,1,8,1,0
reroll-cost-2,spender,49,lost,256,10,0,0,0,0,2,0,0
reroll-cost-2,spender,50,lost,626,13,1,3,2,1,3,0,0
reroll-cost-2,spender,51,won,1668,11,2,8,4,4,6,0,0
reroll-cost-2,spender,52,lost,710,15,1,4,2,2,3,0,0
reroll-cost-2,spender,53,lost,246,10,0,0,0,0,3,0,0
reroll-cost-2,spender,54,won,1333,24,3,8,6,2,4,0,0
reroll-cost-2,spender,55,won,1619,15,0,2,0,2,4,0,0
reroll-cost-2,spender,56,lost,1004,21,2,5,4,1,4,0,0
reroll-cost-2,spender,57,won,1824,23,2,6,4,2,5,0,0
reroll-cost-2,spender,58,won,1882,25,3,7,6,1,4,0,0
reroll-cost-2,spender,59,won,1617,18,1,3,2,1,5,0,0
reroll-cost-2,spender,60,won,1867,21,2,6,4,2,7,0,0
reroll-cost-2,spender,61,won,1569,19,1,3,2,1,4,0,0
reroll-cost-2,spender,62,won,1426,19,5,10,10,0,3,0,0
reroll-cost-2,spender,63,won,1608,23,3,8,6,2,4,0,0
reroll-cost-2,spender,64,lost,893,17,1,3,2,1,6,0,0
reroll-cost-2,spender,65,won,1382,20,1,3,2,1,3,0,0
reroll-cost-2,spender,66,won,1479,21,3,7,6,1,4,0,0
reroll-cost-2,spender,67,lost,844,14,2,5,4,1,4,0,0
reroll-cost-2,spender,68,lost,1101,22,2,4,4,0,3,0,0
reroll-cost-2,spender,69,lost,1402,21,2,5,4,1,4,0,0
reroll-cost-2,spender,70,won,1426,16,2,4,4,0,3,1,0
reroll-cost-2,spender,71,won,1540,14,0,2,0,2,6,0,0
reroll-cost-2,spender,72,lost,1243,21,2,5,4,1,2,0,0
reroll-cost-2,spender,73,lost,254,10,1,2,2,0,2,0,0
reroll-cost-2,spender,74,lost,785,12,1,3,2,1,5,0,0
reroll-cost-2,spender,75,won,1502,15,3,7,6,1,3,0,0
reroll-cost-2,spender,76,won,1662,16,1,2,2,0,7,0,0
reroll-cost-2,spender,77,won,1511,19,3,7,6,1,5,0,0
reroll-cost-2,spender,78,lost,1202,20,1,2,2,0,3,0,0
reroll-cost-2,spender,79,lost,1287,17,2,5,4,1,3,0,0
reroll-cost-2,spender,80,won,1524,21,2,5,4,1,5,0,0
reroll-cost-2,spender,81,lost,1237,13,1,4,2,2,5,0,0
reroll-cost-2,spender,82,lost,1480,21,5,10,10,0,4,1,0
reroll-cost-2,spender,83,lost,1257,23,0,1,0,1,6,0,0
reroll-cost-2,spender,84,lost,1571,29,2,6,4,2,3,0,0
reroll-cost-2,spender,85,lost,598,18,1,2,2,0,3,0,0
reroll-cost-2,spender,86,lost,1565,27,1,2,2,0,4,0,0
reroll-cost-2,spender,87,lost,1518,17,1,2,2,0,4,1,0
reroll-cost-2,spender,88,lost,1134,24,1,3,2,1,3,0,0
