scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
without-color,spender,11,lost,768,17,1,4,3,1,3,0,0
without-color,spender,12,lost,705,13,1,3,3,0,5,0,0
without-color,spender,13,lost,524,17,1,3,3,0,3,0,0
without-color,spender,14,lost,258,10,0,2,0,2,2,0,0
without-color,spender,15,lost,217,10,0,2,0,2,2,0,0
without-color,spender,16,lost,1093,23,1,3,3,0,6,1,0
without-color,spender,17,lost,489,15,1,3,3,0,2,0,0
without-color,spender,18,lost,631,17,0,2,0,2,4,0,0
without-color,spender,19,lost,849,30,0,0,0,0,2,0,0
without-color,spender,20,won,1523,21,2,7,6,1,4,0,0
without-color,spender,21,lost,248,10,0,1,0,1,1,0,0
without-color,spender,22,lost,209,10,0,0,0,0,3,0,0
without-color,spender,23,lost,1379,16,1,5,3,2,5,0,0
without-color,spender,24,lost,224,10,0,1,0,1,2,1,0
without-color,spender,25,won,1369,23,0,2,0,2,4,0,0
without-color,spender,26,lost,1705,28,2,7,6,1,6,0,0
without-color,spender,27,lost,1136,26,1,4,3,1,2,0,0
without-color,spender,28,lost,655,18,0,3,0,3,3,0,0
without-color,spender,29,lost,708,20,0,2,0,2,3,0,0
without-color,spender,30,lost,256,10,0,0,0,0,2,0,0
without-color,spender,31,lost,1005,23,1,5,3,2,6,0,0
without-color,spender,32,lost,762,15,1,3,3,0,3,0,0
without-color,spender,33,lost,1485,19,1,4,3,1,4,0,0
without-color,spender,34,lost,1179,23,1,4,3,1,5,0,0
without-color,spender,35,lost,1486,23,2,8,6,2,4,0,0
without-color,spender,36,lost,1379,22,1,5,3,2,5,1,0
without-color,spender,37,lost,1182,25,2,7,6,1,5,0,0
without-color,spender,38,lost,1046,19,1,5,3,2,4,1,0
without-color,spender,39,won,1400,25,0,2,0,2,4,0,0
without-color,spender,40,lost,1127,26,2,7,6,1,4,0,0
without-color,spender,41,lost,1200,27,2,7,6,1,3,0,0
without-color,spender,42,lost,1300,22,0,1,0,1,5,0,0
without-color,spender,43,lost,1049,23,1,4,3,1,3,0,0
without-color,spender,44,lost,1171,19,0,2,0,2,4,0,0
without-color,spender,45,lost,468,15,0,0,0,0,3,0,0
without-color,spender,46,lost,615,15,1,3,3,0,3,0,0
without-color,spender,47,lost,1222,18,0,3,0,3,5,0,0
without-color,spender,48,lost,1490,26,0,2,0,2,7,0,0
without-color,spender,49,lost,574,17,0,1,0,1,2,0,0
without-color,spender,50,lost,573,17,1,3,3,0,4,0,0
