scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
special-pips-5,greedy,18,lost,36637,42,0,105,71,34,4,0,0
special-pips-5,greedy,19,lost,30180,37,0,77,59,18,6,0,0
special-pips-5,greedy,20,lost,9470,22,0,51,40,11,3,0,0
special-pips-5,greedy,21,won,58539,25,0,118,92,26,3,0,0
special-pips-5,greedy,22,won,96133,30,0,112,78,34,8,0,0
special-pips-5,greedy,23,lost,25391,35,0,93,56,37,4,0,0
special-pips-5,greedy,24,lost,24620,38,0,88,59,29,3,0,0
special-pips-5,builder,1,won,48593,36,0,118,77,41,5,0,0
special-pips-5,builder,2,lost,732,11,0,17,12,5,2,0,0
special-pips-5,builder,3,won,71729,18,0,115,80,35,4,0,0
special-pips-5,builder,4,won,40063,36,0,107,68,39,3,0,0
special-pips-5,builder,5,won,40462,41,0,102,67,35,3,0,0
special-pips-5,builder,6,won,107390,20,0,115,68,47,6,0,0
special-pips-5,builder,7,won,90278,19,0,120,72,48,4,0,0
special-pips-5,builder,8,lost,8418,23,0,56,43,13,5,0,0
special-pips-5,builder,9,won,51579,28,0,107,76,31,4,0,0
special-pips-5,builder,10,won,61222,47,0,104,62,42,5,0,0
special-pips-5,builder,11,won,49885,31,0,123,62,61,4,0,0
special-pips-5,builder,12,lost,738,11,0,15,12,3,3,0,0
special-pips-5,builder,13,won,50760,24,0,108,55,53,2,0,0
special-pips-5,builder,14,won,71935,35,0,98,53,45,9,0,0
special-pips-5,builder,15,lost,46732,28,0,89,59,30,5,0,0
special-pips-5,builder,16,won,46702,35,0,112,74,38,4,0,0
special-pips-5,builder,17,won,50188,31,0,105,76,29,4,0,0
special-pips-5,builder,18,won,37994,28,0,112,62,50,3,0,0
special-pips-5,builder,19,won,53926,38,0,102,66,36,4,0,0
special-pips-5,builder,20,won,47849,37,0,110,82,28,3,0,0
special-pips-5,builder,21,won,113854,27,0,113,81,32,8,0,0
special-pips-5,builder,22,lost,3896,20,0,41,27,14,3,2,0
