scenario,policy,seed,status,totalScore,swaps,rerolls,coinsEarned,coinsSpent,coinsEnding,bestWaveCount,shuffles,cappedResolutions
baseline,random,142,lost,408,19,0,2,0,2,3,0,0
baseline,random,143,won,1448,27,0,1,0,1,4,1,0
baseline,random,144,lost,1001,17,0,3,0,3,5,0,0
baseline,random,145,lost,227,10,0,1,0,1,3,0,0
baseline,random,146,lost,1178,28,0,3,0,3,3,0,0
baseline,random,147,won,1690,20,0,2,0,2,4,0,0
baseline,random,148,lost,550,16,0,1,0,1,3,0,0
baseline,random,149,lost,198,10,0,1,0,1,2,0,0
baseline,random,150,lost,493,20,0,3,0,3,3,0,0
baseline,random,151,lost,255,10,0,2,0,2,2,0,0
baseline,random,152,lost,630,17,0,3,0,3,5,0,0
baseline,random,153,lost,1890,24,0,6,0,6,7,0,0
baseline,random,154,lost,225,10,0,1,0,1,2,0,0
baseline,random,155,lost,599,17,0,1,0,1,3,0,0
baseline,random,156,lost,644,12,0,4,0,4,3,0,0
baseline,random,157,lost,1062,20,0,6,0,6,5,0,0
baseline,random,158,lost,120,10,0,1,0,1,1,1,0
baseline,random,159,lost,1375,23,0,5,0,5,4,2,0
baseline,random,160,lost,234,10,0,1,0,1,3,0,0
baseline,random,161,lost,256,10,0,1,0,1,2,0,0
baseline,random,162,lost,525,17,0,3,0,3,2,0,0
baseline,random,163,lost,187,10,0,1,0,1,2,0,0
baseline,random,164,lost,752,12,0,1,0,1,5,0,0
baseline,random,165,lost,585,19,0,2,0,2,3,0,0
baseline,random,166,lost,592,16,0,0,0,0,3,1,0
baseline,random,167,lost,480,20,0,1,0,1,4,0,0
baseline,random,168,lost,736,19,0,1,0,1,4,0,0
baseline,random,169,lost,175,10,0,3,0,3,2,1,0
baseline,random,170,lost,126,10,0,0,0,0,1,0,0
baseline,random,171,lost,526,19,0,3,0,3,2,0,0
baseline,random,172,lost,500,14,0,3,0,3,4,0,0
baseline,random,173,lost,1783,19,0,2,0,2,6,0,0
baseline,random,174,lost,1545,20,0,1,0,1,6,0,0
baseline,random,175,lost,646,18,0,2,0,2,3,0,0
baseline,random,176,lost,991,22,0,2,0,2,3,0,0
baseline,random,177,won,1956,20,0,6,0,6,5,0,0
baseline,random,178,lost,223,10,0,2,0,2,2,0,0
baseline,random,179,lost,237,10,0,2,0,2,2,0,0
baseline,random,180,lost,1628,27,0,4,0,4,5,1,0
baseline,random,181,lost,434,13,0,4,0,4,2,0,0
baseline,random,182,lost,615,17,0,2,0,2,2,0,0
baseline,random,183,lost,811,18,0,6,0,6,3,0,0
